start reading weightPCA--
-- Time elapsed: 0.0s --
finish reading weightPCA--
-- Time elapsed: 0.7s --
weightPCA shape:  torch.Size([228942, 1000])
Projection Exists
start training--
-- Time elapsed: 8.2s --
Epoch: 1  |  Batch: 0/414  |  Cost: 42393708.0
Epoch: 1  |  Batch: 279/414  |  Cost: nan
-- Time elapsed: 6.4m, 25.4s --
Epoch: 1  |  Batch: 280/414  |  Cost: nan
-- Time elapsed: 6.4m, 26.6s --
Epoch: 1  |  Batch: 281/414  |  Cost: nan
-- Time elapsed: 6.5m, 27.9s --
Epoch: 1  |  Batch: 282/414  |  Cost: nan
-- Time elapsed: 6.5m, 29.2s --
Epoch: 1  |  Batch: 283/414  |  Cost: nan
-- Time elapsed: 6.5m, 30.4s --
Epoch: 1  |  Batch: 284/414  |  Cost: nan
-- Time elapsed: 6.5m, 31.7s --
Epoch: 1  |  Batch: 285/414  |  Cost: nan
-- Time elapsed: 6.5m, 32.9s --
Epoch: 1  |  Batch: 286/414  |  Cost: nan
-- Time elapsed: 6.6m, 34.2s --
Epoch: 1  |  Batch: 287/414  |  Cost: nan
-- Time elapsed: 6.6m, 35.5s --
Epoch: 1  |  Batch: 288/414  |  Cost: nan
-- Time elapsed: 6.6m, 36.8s --
Epoch: 1  |  Batch: 289/414  |  Cost: nan
-- Time elapsed: 6.6m, 38.1s --
Epoch: 1  |  Batch: 290/414  |  Cost: nan
-- Time elapsed: 6.7m, 39.4s --
Epoch: 1  |  Batch: 291/414  |  Cost: nan
-- Time elapsed: 6.7m, 40.6s --
Epoch: 1  |  Batch: 292/414  |  Cost: nan
-- Time elapsed: 6.7m, 41.8s --
Epoch: 1  |  Batch: 293/414  |  Cost: nan
-- Time elapsed: 6.7m, 43.1s --
Epoch: 1  |  Batch: 294/414  |  Cost: nan
-- Time elapsed: 6.7m, 44.4s --
Epoch: 1  |  Batch: 295/414  |  Cost: nan
-- Time elapsed: 6.8m, 45.7s --
Epoch: 1  |  Batch: 296/414  |  Cost: nan
-- Time elapsed: 6.8m, 47.0s --
Epoch: 1  |  Batch: 297/414  |  Cost: nan
-- Time elapsed: 6.8m, 48.3s --
Epoch: 1  |  Batch: 298/414  |  Cost: nan
-- Time elapsed: 6.8m, 49.7s --
Epoch: 1  |  Batch: 299/414  |  Cost: nan
-- Time elapsed: 6.9m, 51.1s --
Epoch: 1  |  Batch: 300/414  |  Cost: nan
-- Time elapsed: 6.9m, 52.5s --
Epoch: 1  |  Batch: 301/414  |  Cost: nan
-- Time elapsed: 6.9m, 53.8s --
Epoch: 1  |  Batch: 302/414  |  Cost: nan
-- Time elapsed: 6.9m, 55.2s --
Epoch: 1  |  Batch: 303/414  |  Cost: nan
-- Time elapsed: 6.9m, 56.6s --
Epoch: 1  |  Batch: 304/414  |  Cost: nan
-- Time elapsed: 7.0m, 58.2s --
Epoch: 1  |  Batch: 305/414  |  Cost: nan
-- Time elapsed: 7.0m, 59.6s --
Epoch: 1  |  Batch: 306/414  |  Cost: nan
-- Time elapsed: 7.0m, 1.0s --
Epoch: 1  |  Batch: 307/414  |  Cost: nan
-- Time elapsed: 7.0m, 2.4s --
Epoch: 1  |  Batch: 308/414  |  Cost: nan
-- Time elapsed: 7.1m, 3.8s --
Epoch: 1  |  Batch: 309/414  |  Cost: nan
-- Time elapsed: 7.1m, 5.2s --
Epoch: 1  |  Batch: 310/414  |  Cost: nan
-- Time elapsed: 7.1m, 6.6s --
Epoch: 1  |  Batch: 311/414  |  Cost: nan
-- Time elapsed: 7.1m, 8.2s --
Epoch: 1  |  Batch: 312/414  |  Cost: nan
-- Time elapsed: 7.2m, 9.7s --
Epoch: 1  |  Batch: 313/414  |  Cost: nan
-- Time elapsed: 7.2m, 11.4s --
Epoch: 1  |  Batch: 314/414  |  Cost: nan
-- Time elapsed: 7.2m, 12.8s --
Epoch: 1  |  Batch: 315/414  |  Cost: nan
-- Time elapsed: 7.2m, 14.3s --
Epoch: 1  |  Batch: 316/414  |  Cost: nan
-- Time elapsed: 7.3m, 16.0s --
Epoch: 1  |  Batch: 317/414  |  Cost: nan
-- Time elapsed: 7.3m, 17.6s --
Epoch: 1  |  Batch: 318/414  |  Cost: nan
-- Time elapsed: 7.3m, 19.1s --
Epoch: 1  |  Batch: 319/414  |  Cost: nan
-- Time elapsed: 7.3m, 20.4s --
Epoch: 1  |  Batch: 320/414  |  Cost: nan
-- Time elapsed: 7.4m, 21.7s --
Epoch: 1  |  Batch: 321/414  |  Cost: nan
-- Time elapsed: 7.4m, 23.0s --
Epoch: 1  |  Batch: 322/414  |  Cost: nan
-- Time elapsed: 7.4m, 24.6s --
Epoch: 1  |  Batch: 323/414  |  Cost: nan
-- Time elapsed: 7.4m, 26.0s --
Epoch: 1  |  Batch: 324/414  |  Cost: nan
-- Time elapsed: 7.5m, 27.3s --
Epoch: 1  |  Batch: 325/414  |  Cost: nan
-- Time elapsed: 7.5m, 28.9s --
Epoch: 1  |  Batch: 326/414  |  Cost: nan
-- Time elapsed: 7.5m, 30.3s --
Epoch: 1  |  Batch: 327/414  |  Cost: nan
-- Time elapsed: 7.5m, 31.7s --
Epoch: 1  |  Batch: 328/414  |  Cost: nan
-- Time elapsed: 7.6m, 33.1s --
Epoch: 1  |  Batch: 329/414  |  Cost: nan
-- Time elapsed: 7.6m, 34.5s --
Epoch: 1  |  Batch: 330/414  |  Cost: nan
-- Time elapsed: 7.6m, 35.8s --
Epoch: 1  |  Batch: 331/414  |  Cost: nan
-- Time elapsed: 7.6m, 37.1s --
Epoch: 1  |  Batch: 332/414  |  Cost: nan
-- Time elapsed: 7.6m, 38.4s --
Epoch: 1  |  Batch: 333/414  |  Cost: nan
-- Time elapsed: 7.7m, 39.9s --
Epoch: 1  |  Batch: 334/414  |  Cost: nan
-- Time elapsed: 7.7m, 41.3s --
Epoch: 1  |  Batch: 335/414  |  Cost: nan
-- Time elapsed: 7.7m, 42.6s --
Epoch: 1  |  Batch: 336/414  |  Cost: nan
-- Time elapsed: 7.7m, 43.9s --
Epoch: 1  |  Batch: 337/414  |  Cost: nan
-- Time elapsed: 7.8m, 45.2s --
Epoch: 1  |  Batch: 338/414  |  Cost: nan
-- Time elapsed: 7.8m, 46.6s --
Epoch: 1  |  Batch: 339/414  |  Cost: nan
-- Time elapsed: 7.8m, 47.9s --
Epoch: 1  |  Batch: 340/414  |  Cost: nan
-- Time elapsed: 7.8m, 49.4s --
Epoch: 1  |  Batch: 341/414  |  Cost: nan
-- Time elapsed: 7.8m, 50.9s --
Epoch: 1  |  Batch: 342/414  |  Cost: nan
-- Time elapsed: 7.9m, 52.2s --
Epoch: 1  |  Batch: 343/414  |  Cost: nan
-- Time elapsed: 7.9m, 53.6s --
Epoch: 1  |  Batch: 344/414  |  Cost: nan
-- Time elapsed: 7.9m, 55.0s --
Epoch: 1  |  Batch: 345/414  |  Cost: nan
-- Time elapsed: 7.9m, 56.3s --
Epoch: 1  |  Batch: 346/414  |  Cost: nan
-- Time elapsed: 8.0m, 57.8s --
Epoch: 1  |  Batch: 347/414  |  Cost: nan
-- Time elapsed: 8.0m, 59.1s --
Epoch: 1  |  Batch: 348/414  |  Cost: nan
-- Time elapsed: 8.0m, 0.4s --
Epoch: 1  |  Batch: 349/414  |  Cost: nan
-- Time elapsed: 8.0m, 1.7s --
Epoch: 1  |  Batch: 350/414  |  Cost: nan
-- Time elapsed: 8.0m, 2.9s --
Epoch: 1  |  Batch: 351/414  |  Cost: nan
-- Time elapsed: 8.1m, 4.2s --
Epoch: 1  |  Batch: 352/414  |  Cost: nan
-- Time elapsed: 8.1m, 5.6s --
Epoch: 1  |  Batch: 353/414  |  Cost: nan
-- Time elapsed: 8.1m, 6.9s --
Epoch: 1  |  Batch: 354/414  |  Cost: nan
-- Time elapsed: 8.1m, 8.2s --
Epoch: 1  |  Batch: 355/414  |  Cost: nan
-- Time elapsed: 8.2m, 9.6s --
Epoch: 1  |  Batch: 356/414  |  Cost: nan
-- Time elapsed: 8.2m, 10.9s --
Epoch: 1  |  Batch: 357/414  |  Cost: nan
-- Time elapsed: 8.2m, 12.1s --
Epoch: 1  |  Batch: 358/414  |  Cost: nan
-- Time elapsed: 8.2m, 13.3s --
Epoch: 1  |  Batch: 359/414  |  Cost: nan
-- Time elapsed: 8.2m, 14.6s --
Epoch: 1  |  Batch: 360/414  |  Cost: nan
-- Time elapsed: 8.3m, 15.9s --
Epoch: 1  |  Batch: 361/414  |  Cost: nan
-- Time elapsed: 8.3m, 17.2s --
Epoch: 1  |  Batch: 362/414  |  Cost: nan
-- Time elapsed: 8.3m, 18.6s --
Epoch: 1  |  Batch: 363/414  |  Cost: nan
-- Time elapsed: 8.3m, 19.8s --
Epoch: 1  |  Batch: 364/414  |  Cost: nan
-- Time elapsed: 8.4m, 21.1s --
Epoch: 1  |  Batch: 365/414  |  Cost: nan
-- Time elapsed: 8.4m, 22.3s --
Epoch: 1  |  Batch: 366/414  |  Cost: nan
-- Time elapsed: 8.4m, 23.6s --
Epoch: 1  |  Batch: 367/414  |  Cost: nan
-- Time elapsed: 8.4m, 24.9s --
Epoch: 1  |  Batch: 368/414  |  Cost: nan
-- Time elapsed: 8.4m, 26.3s --
Epoch: 1  |  Batch: 369/414  |  Cost: nan
-- Time elapsed: 8.5m, 27.5s --
Epoch: 1  |  Batch: 370/414  |  Cost: nan
-- Time elapsed: 8.5m, 28.8s --
Epoch: 1  |  Batch: 371/414  |  Cost: nan
-- Time elapsed: 8.5m, 30.0s --
Epoch: 1  |  Batch: 372/414  |  Cost: nan
-- Time elapsed: 8.5m, 31.2s --
Epoch: 1  |  Batch: 373/414  |  Cost: nan
-- Time elapsed: 8.5m, 32.4s --
Epoch: 1  |  Batch: 374/414  |  Cost: nan
-- Time elapsed: 8.6m, 33.6s --
Epoch: 1  |  Batch: 375/414  |  Cost: nan
-- Time elapsed: 8.6m, 34.9s --
Epoch: 1  |  Batch: 376/414  |  Cost: nan
-- Time elapsed: 8.6m, 36.2s --
Epoch: 1  |  Batch: 377/414  |  Cost: nan
-- Time elapsed: 8.6m, 37.5s --
Epoch: 1  |  Batch: 378/414  |  Cost: nan
-- Time elapsed: 8.6m, 38.8s --
Epoch: 1  |  Batch: 379/414  |  Cost: nan
-- Time elapsed: 8.7m, 40.2s --
Epoch: 1  |  Batch: 380/414  |  Cost: nan
-- Time elapsed: 8.7m, 41.5s --
Epoch: 1  |  Batch: 381/414  |  Cost: nan
-- Time elapsed: 8.7m, 42.7s --
Epoch: 1  |  Batch: 382/414  |  Cost: nan
-- Time elapsed: 8.7m, 44.0s --
Epoch: 1  |  Batch: 383/414  |  Cost: nan
-- Time elapsed: 8.8m, 45.4s --
Epoch: 1  |  Batch: 384/414  |  Cost: nan
-- Time elapsed: 8.8m, 46.8s --
Epoch: 1  |  Batch: 385/414  |  Cost: nan
-- Time elapsed: 8.8m, 48.1s --
Epoch: 1  |  Batch: 386/414  |  Cost: nan
-- Time elapsed: 8.8m, 49.3s --
Epoch: 1  |  Batch: 387/414  |  Cost: nan
-- Time elapsed: 8.8m, 50.6s --
Epoch: 1  |  Batch: 388/414  |  Cost: nan
-- Time elapsed: 8.9m, 51.8s --
Epoch: 1  |  Batch: 389/414  |  Cost: nan
-- Time elapsed: 8.9m, 53.0s --
Epoch: 1  |  Batch: 390/414  |  Cost: nan
-- Time elapsed: 8.9m, 54.2s --
Epoch: 1  |  Batch: 391/414  |  Cost: nan
-- Time elapsed: 8.9m, 55.4s --
Epoch: 1  |  Batch: 392/414  |  Cost: nan
-- Time elapsed: 8.9m, 56.6s --
Epoch: 1  |  Batch: 393/414  |  Cost: nan
-- Time elapsed: 9.0m, 57.8s --
Epoch: 1  |  Batch: 394/414  |  Cost: nan
-- Time elapsed: 9.0m, 59.1s --
Epoch: 1  |  Batch: 395/414  |  Cost: nan
-- Time elapsed: 9.0m, 0.3s --
Epoch: 1  |  Batch: 396/414  |  Cost: nan
-- Time elapsed: 9.0m, 1.5s --
Epoch: 1  |  Batch: 397/414  |  Cost: nan
-- Time elapsed: 9.0m, 2.7s --
Epoch: 1  |  Batch: 398/414  |  Cost: nan
-- Time elapsed: 9.1m, 3.9s --
Epoch: 1  |  Batch: 399/414  |  Cost: nan
-- Time elapsed: 9.1m, 5.1s --
Epoch: 1  |  Batch: 400/414  |  Cost: nan
-- Time elapsed: 9.1m, 6.3s --
Epoch: 1  |  Batch: 401/414  |  Cost: nan
-- Time elapsed: 9.1m, 7.6s --
Epoch: 1  |  Batch: 402/414  |  Cost: nan
-- Time elapsed: 9.1m, 8.8s --
Epoch: 1  |  Batch: 403/414  |  Cost: nan
-- Time elapsed: 9.2m, 10.1s --
Epoch: 1  |  Batch: 404/414  |  Cost: nan
-- Time elapsed: 9.2m, 11.3s --
Epoch: 1  |  Batch: 405/414  |  Cost: nan
-- Time elapsed: 9.2m, 12.6s --
Epoch: 1  |  Batch: 406/414  |  Cost: nan
-- Time elapsed: 9.2m, 13.8s --
Epoch: 1  |  Batch: 407/414  |  Cost: nan
-- Time elapsed: 9.3m, 15.1s --
Epoch: 1  |  Batch: 408/414  |  Cost: nan
-- Time elapsed: 9.3m, 16.5s --
Epoch: 1  |  Batch: 409/414  |  Cost: nan
-- Time elapsed: 9.3m, 17.8s --
Epoch: 1  |  Batch: 410/414  |  Cost: nan
-- Time elapsed: 9.3m, 19.2s --
Epoch: 1  |  Batch: 411/414  |  Cost: nan
-- Time elapsed: 9.3m, 20.4s --
Epoch: 1  |  Batch: 412/414  |  Cost: nan
-- Time elapsed: 9.4m, 21.8s --
Epoch: 1  |  Batch: 413/414  |  Cost: nan
-- Time elapsed: 9.4m, 22.9s --
Epoch: 1/2  === Train Cost: nan
-- Time elapsed: 18.3m, 18.4s --
Epoch: 2  |  Batch: 0/414  |  Cost: nan
-- Time elapsed: 18.3m, 19.7s --
Epoch: 2  |  Batch: 1/414  |  Cost: nan
-- Time elapsed: 18.4m, 21.1s --
Epoch: 2  |  Batch: 2/414  |  Cost: nan
-- Time elapsed: 18.4m, 22.4s --
Epoch: 2  |  Batch: 3/414  |  Cost: nan
-- Time elapsed: 18.4m, 23.7s --
Epoch: 2  |  Batch: 4/414  |  Cost: nan
-- Time elapsed: 18.4m, 25.0s --
Epoch: 2  |  Batch: 5/414  |  Cost: nan
-- Time elapsed: 18.4m, 26.2s --
Epoch: 2  |  Batch: 6/414  |  Cost: nan
-- Time elapsed: 18.5m, 27.4s --
Epoch: 2  |  Batch: 7/414  |  Cost: nan
-- Time elapsed: 18.5m, 28.6s --
Epoch: 2  |  Batch: 8/414  |  Cost: nan
-- Time elapsed: 18.5m, 29.9s --
Epoch: 2  |  Batch: 9/414  |  Cost: nan
-- Time elapsed: 18.5m, 31.1s --
Epoch: 2  |  Batch: 10/414  |  Cost: nan
-- Time elapsed: 18.5m, 32.5s --
Epoch: 2  |  Batch: 11/414  |  Cost: nan
-- Time elapsed: 18.6m, 33.8s --
Epoch: 2  |  Batch: 12/414  |  Cost: nan
-- Time elapsed: 18.6m, 35.0s --
Epoch: 2  |  Batch: 13/414  |  Cost: nan
-- Time elapsed: 18.6m, 36.2s --
Epoch: 2  |  Batch: 14/414  |  Cost: nan
-- Time elapsed: 18.6m, 37.5s --
Epoch: 2  |  Batch: 15/414  |  Cost: nan
-- Time elapsed: 18.6m, 38.7s --
Epoch: 2  |  Batch: 16/414  |  Cost: nan
-- Time elapsed: 18.7m, 40.0s --
Epoch: 2  |  Batch: 17/414  |  Cost: nan
-- Time elapsed: 18.7m, 41.2s --
Epoch: 2  |  Batch: 18/414  |  Cost: nan
-- Time elapsed: 18.7m, 42.5s --
Epoch: 2  |  Batch: 19/414  |  Cost: nan
-- Time elapsed: 18.7m, 43.8s --
Epoch: 2  |  Batch: 20/414  |  Cost: nan
-- Time elapsed: 18.8m, 45.2s --
Epoch: 2  |  Batch: 21/414  |  Cost: nan
-- Time elapsed: 18.8m, 46.5s --
Epoch: 2  |  Batch: 22/414  |  Cost: nan
-- Time elapsed: 18.8m, 47.9s --
Epoch: 2  |  Batch: 23/414  |  Cost: nan
-- Time elapsed: 18.8m, 49.3s --
Epoch: 2  |  Batch: 24/414  |  Cost: nan
-- Time elapsed: 18.8m, 50.7s --
Epoch: 2  |  Batch: 25/414  |  Cost: nan
-- Time elapsed: 18.9m, 52.1s --
Epoch: 2  |  Batch: 26/414  |  Cost: nan
-- Time elapsed: 18.9m, 53.4s --
Epoch: 2  |  Batch: 27/414  |  Cost: nan
-- Time elapsed: 18.9m, 54.7s --
Epoch: 2  |  Batch: 28/414  |  Cost: nan
-- Time elapsed: 18.9m, 56.2s --
Epoch: 2  |  Batch: 29/414  |  Cost: nan
-- Time elapsed: 19.0m, 57.7s --
Epoch: 2  |  Batch: 30/414  |  Cost: nan
-- Time elapsed: 19.0m, 59.1s --
Epoch: 2  |  Batch: 31/414  |  Cost: nan
-- Time elapsed: 19.0m, 0.5s --
Epoch: 2  |  Batch: 32/414  |  Cost: nan
-- Time elapsed: 19.0m, 2.0s --
Epoch: 2  |  Batch: 33/414  |  Cost: nan
-- Time elapsed: 19.1m, 3.4s --
Epoch: 2  |  Batch: 34/414  |  Cost: nan
-- Time elapsed: 19.1m, 4.6s --
Epoch: 2  |  Batch: 35/414  |  Cost: nan
-- Time elapsed: 19.1m, 5.9s --
Epoch: 2  |  Batch: 36/414  |  Cost: nan
-- Time elapsed: 19.1m, 7.2s --
Epoch: 2  |  Batch: 37/414  |  Cost: nan
-- Time elapsed: 19.1m, 8.5s --
Epoch: 2  |  Batch: 38/414  |  Cost: nan
-- Time elapsed: 19.2m, 9.8s --
Epoch: 2  |  Batch: 39/414  |  Cost: nan
-- Time elapsed: 19.2m, 11.2s --
Epoch: 2  |  Batch: 40/414  |  Cost: nan
-- Time elapsed: 19.2m, 12.4s --
Epoch: 2  |  Batch: 41/414  |  Cost: nan
-- Time elapsed: 19.2m, 13.7s --
Epoch: 2  |  Batch: 42/414  |  Cost: nan
-- Time elapsed: 19.2m, 15.0s --
Epoch: 2  |  Batch: 43/414  |  Cost: nan
-- Time elapsed: 19.3m, 16.4s --
Epoch: 2  |  Batch: 44/414  |  Cost: nan
-- Time elapsed: 19.3m, 17.7s --
Epoch: 2  |  Batch: 45/414  |  Cost: nan
-- Time elapsed: 19.3m, 19.0s --
Epoch: 2  |  Batch: 46/414  |  Cost: nan
-- Time elapsed: 19.3m, 20.4s --
Epoch: 2  |  Batch: 47/414  |  Cost: nan
-- Time elapsed: 19.4m, 21.8s --
Epoch: 2  |  Batch: 48/414  |  Cost: nan
-- Time elapsed: 19.4m, 23.0s --
Epoch: 2  |  Batch: 49/414  |  Cost: nan
-- Time elapsed: 19.4m, 24.2s --
Epoch: 2  |  Batch: 50/414  |  Cost: nan
-- Time elapsed: 19.4m, 25.5s --
Epoch: 2  |  Batch: 51/414  |  Cost: nan
-- Time elapsed: 19.4m, 26.9s --
Epoch: 2  |  Batch: 52/414  |  Cost: nan
-- Time elapsed: 19.5m, 28.3s --
Epoch: 2  |  Batch: 53/414  |  Cost: nan
-- Time elapsed: 19.5m, 29.6s --
Epoch: 2  |  Batch: 54/414  |  Cost: nan
-- Time elapsed: 19.5m, 30.9s --
Epoch: 2  |  Batch: 55/414  |  Cost: nan
-- Time elapsed: 19.5m, 32.2s --
Epoch: 2  |  Batch: 56/414  |  Cost: nan
-- Time elapsed: 19.6m, 33.6s --
Epoch: 2  |  Batch: 57/414  |  Cost: nan
-- Time elapsed: 19.6m, 34.9s --
Epoch: 2  |  Batch: 58/414  |  Cost: nan
-- Time elapsed: 19.6m, 36.2s --
Epoch: 2  |  Batch: 59/414  |  Cost: nan
-- Time elapsed: 19.6m, 37.5s --
Epoch: 2  |  Batch: 60/414  |  Cost: nan
-- Time elapsed: 19.6m, 38.7s --
Epoch: 2  |  Batch: 61/414  |  Cost: nan
-- Time elapsed: 19.7m, 39.9s --
Epoch: 2  |  Batch: 62/414  |  Cost: nan
-- Time elapsed: 19.7m, 41.3s --
Epoch: 2  |  Batch: 63/414  |  Cost: nan
-- Time elapsed: 19.7m, 42.5s --
Epoch: 2  |  Batch: 64/414  |  Cost: nan
-- Time elapsed: 19.7m, 43.8s --
Epoch: 2  |  Batch: 65/414  |  Cost: nan
-- Time elapsed: 19.8m, 45.2s --
Epoch: 2  |  Batch: 66/414  |  Cost: nan
-- Time elapsed: 19.8m, 46.5s --
Epoch: 2  |  Batch: 67/414  |  Cost: nan
-- Time elapsed: 19.8m, 47.8s --
Epoch: 2  |  Batch: 68/414  |  Cost: nan
-- Time elapsed: 19.8m, 49.0s --
Epoch: 2  |  Batch: 69/414  |  Cost: nan
-- Time elapsed: 19.8m, 50.3s --
Epoch: 2  |  Batch: 70/414  |  Cost: nan
-- Time elapsed: 19.9m, 51.7s --
Epoch: 2  |  Batch: 71/414  |  Cost: nan
-- Time elapsed: 19.9m, 53.0s --
Epoch: 2  |  Batch: 72/414  |  Cost: nan
-- Time elapsed: 19.9m, 54.3s --
Epoch: 2  |  Batch: 73/414  |  Cost: nan
-- Time elapsed: 19.9m, 55.4s --
Epoch: 2  |  Batch: 74/414  |  Cost: nan
-- Time elapsed: 19.9m, 56.6s --
Epoch: 2  |  Batch: 75/414  |  Cost: nan
-- Time elapsed: 20.0m, 57.8s --
Epoch: 2  |  Batch: 76/414  |  Cost: nan
-- Time elapsed: 20.0m, 59.0s --
Epoch: 2  |  Batch: 77/414  |  Cost: nan
-- Time elapsed: 20.0m, 0.2s --
Epoch: 2  |  Batch: 78/414  |  Cost: nan
-- Time elapsed: 20.0m, 1.4s --
Epoch: 2  |  Batch: 79/414  |  Cost: nan
-- Time elapsed: 20.0m, 2.7s --
Epoch: 2  |  Batch: 80/414  |  Cost: nan
-- Time elapsed: 20.1m, 3.9s --
Epoch: 2  |  Batch: 81/414  |  Cost: nan
-- Time elapsed: 20.1m, 5.2s --
Epoch: 2  |  Batch: 82/414  |  Cost: nan
-- Time elapsed: 20.1m, 6.5s --
Epoch: 2  |  Batch: 83/414  |  Cost: nan
-- Time elapsed: 20.1m, 7.7s --
Epoch: 2  |  Batch: 84/414  |  Cost: nan
-- Time elapsed: 20.1m, 9.0s --
Epoch: 2  |  Batch: 85/414  |  Cost: nan
-- Time elapsed: 20.2m, 10.3s --
Epoch: 2  |  Batch: 86/414  |  Cost: nan
-- Time elapsed: 20.2m, 11.6s --
Epoch: 2  |  Batch: 87/414  |  Cost: nan
-- Time elapsed: 20.2m, 12.9s --
Epoch: 2  |  Batch: 88/414  |  Cost: nan
-- Time elapsed: 20.2m, 14.2s --
Epoch: 2  |  Batch: 89/414  |  Cost: nan
-- Time elapsed: 20.3m, 15.5s --
Epoch: 2  |  Batch: 90/414  |  Cost: nan
-- Time elapsed: 20.3m, 16.8s --
Epoch: 2  |  Batch: 91/414  |  Cost: nan
-- Time elapsed: 20.3m, 18.1s --
Epoch: 2  |  Batch: 92/414  |  Cost: nan
-- Time elapsed: 20.3m, 19.4s --
Epoch: 2  |  Batch: 93/414  |  Cost: nan
-- Time elapsed: 20.3m, 20.8s --
Epoch: 2  |  Batch: 94/414  |  Cost: nan
-- Time elapsed: 20.4m, 22.1s --
Epoch: 2  |  Batch: 95/414  |  Cost: nan
-- Time elapsed: 20.4m, 23.5s --
Epoch: 2  |  Batch: 96/414  |  Cost: nan
-- Time elapsed: 20.4m, 24.9s --
Epoch: 2  |  Batch: 97/414  |  Cost: nan
-- Time elapsed: 20.4m, 26.2s --
Epoch: 2  |  Batch: 98/414  |  Cost: nan
-- Time elapsed: 20.5m, 27.6s --
Epoch: 2  |  Batch: 99/414  |  Cost: nan
-- Time elapsed: 20.5m, 28.9s --
Epoch: 2  |  Batch: 100/414  |  Cost: nan
-- Time elapsed: 20.5m, 30.2s --
Epoch: 2  |  Batch: 101/414  |  Cost: nan
-- Time elapsed: 20.5m, 31.5s --
Epoch: 2  |  Batch: 102/414  |  Cost: nan
-- Time elapsed: 20.5m, 32.7s --
Epoch: 2  |  Batch: 103/414  |  Cost: nan
-- Time elapsed: 20.6m, 34.1s --
Epoch: 2  |  Batch: 104/414  |  Cost: nan
-- Time elapsed: 20.6m, 35.4s --
Epoch: 2  |  Batch: 105/414  |  Cost: nan
-- Time elapsed: 20.6m, 36.8s --
Epoch: 2  |  Batch: 106/414  |  Cost: nan
-- Time elapsed: 20.6m, 38.1s --
Epoch: 2  |  Batch: 107/414  |  Cost: nan
-- Time elapsed: 20.7m, 39.5s --
Epoch: 2  |  Batch: 108/414  |  Cost: nan
-- Time elapsed: 20.7m, 40.8s --
Epoch: 2  |  Batch: 109/414  |  Cost: nan
-- Time elapsed: 20.7m, 42.2s --
Epoch: 2  |  Batch: 110/414  |  Cost: nan
-- Time elapsed: 20.7m, 43.5s --
Epoch: 2  |  Batch: 111/414  |  Cost: nan
-- Time elapsed: 20.7m, 44.7s --
Epoch: 2  |  Batch: 112/414  |  Cost: nan
-- Time elapsed: 20.8m, 46.0s --
Epoch: 2  |  Batch: 113/414  |  Cost: nan
-- Time elapsed: 20.8m, 47.3s --
Epoch: 2  |  Batch: 114/414  |  Cost: nan
-- Time elapsed: 20.8m, 48.6s --
Epoch: 2  |  Batch: 115/414  |  Cost: nan
-- Time elapsed: 20.8m, 49.9s --
Epoch: 2  |  Batch: 116/414  |  Cost: nan
-- Time elapsed: 20.9m, 51.2s --
Epoch: 2  |  Batch: 117/414  |  Cost: nan
-- Time elapsed: 20.9m, 52.5s --
Epoch: 2  |  Batch: 118/414  |  Cost: nan
-- Time elapsed: 20.9m, 53.8s --
Epoch: 2  |  Batch: 119/414  |  Cost: nan
-- Time elapsed: 20.9m, 55.1s --
Epoch: 2  |  Batch: 120/414  |  Cost: nan
-- Time elapsed: 20.9m, 56.5s --
Epoch: 2  |  Batch: 121/414  |  Cost: nan
-- Time elapsed: 21.0m, 57.7s --
Epoch: 2  |  Batch: 122/414  |  Cost: nan
-- Time elapsed: 21.0m, 59.0s --
Epoch: 2  |  Batch: 123/414  |  Cost: nan
-- Time elapsed: 21.0m, 0.3s --
Epoch: 2  |  Batch: 124/414  |  Cost: nan
-- Time elapsed: 21.0m, 1.5s --
Epoch: 2  |  Batch: 125/414  |  Cost: nan
-- Time elapsed: 21.0m, 2.7s --
Epoch: 2  |  Batch: 126/414  |  Cost: nan
-- Time elapsed: 21.1m, 3.9s --
Epoch: 2  |  Batch: 127/414  |  Cost: nan
-- Time elapsed: 21.1m, 5.1s --
Epoch: 2  |  Batch: 128/414  |  Cost: nan
-- Time elapsed: 21.1m, 6.5s --
Epoch: 2  |  Batch: 129/414  |  Cost: nan
-- Time elapsed: 21.1m, 7.8s --
Epoch: 2  |  Batch: 130/414  |  Cost: nan
-- Time elapsed: 21.1m, 9.0s --
Epoch: 2  |  Batch: 131/414  |  Cost: nan
-- Time elapsed: 21.2m, 10.2s --
Epoch: 2  |  Batch: 132/414  |  Cost: nan
-- Time elapsed: 21.2m, 11.4s --
Epoch: 2  |  Batch: 133/414  |  Cost: nan
-- Time elapsed: 21.2m, 12.7s --
Epoch: 2  |  Batch: 134/414  |  Cost: nan
-- Time elapsed: 21.2m, 14.0s --
Epoch: 2  |  Batch: 135/414  |  Cost: nan
-- Time elapsed: 21.3m, 15.4s --
Epoch: 2  |  Batch: 136/414  |  Cost: nan
-- Time elapsed: 21.3m, 16.7s --
Epoch: 2  |  Batch: 137/414  |  Cost: nan
-- Time elapsed: 21.3m, 18.0s --
Epoch: 2  |  Batch: 138/414  |  Cost: nan
-- Time elapsed: 21.3m, 19.3s --
Epoch: 2  |  Batch: 139/414  |  Cost: nan
-- Time elapsed: 21.3m, 20.6s --
Epoch: 2  |  Batch: 140/414  |  Cost: nan
-- Time elapsed: 21.4m, 21.8s --
